start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-14T07:59:06.552361,26,male,1.84,0.819,62.256,167.384,60.764,0.906,1.355,1.92,23
2025-04-14T07:59:29.648366,26,male,1.84,0.819,70.442,164.997,55.002,0.914,1.8,1.76,24
2025-04-14T07:59:49.438127,26,male,1.84,0.819,73.51,167.505,54.272,1.029,1.488,1.52,25
2025-04-14T08:00:07.950740,26,male,1.84,0.819,73.07,162.441,51.051,1.142,1.698,1.32,26
2025-04-14T08:00:25.755035,26,male,1.84,0.819,65.266,164.229,57.074,1.219,1.478,1.36,27
2025-04-14T08:00:44.230235,26,male,1.84,0.819,59.482,164.657,60.944,1.102,1.739,1.64,28
2025-04-14T08:01:00.672447,26,male,1.84,0.819,91.465,163.329,41.703,0.959,1.684,1.24,29
2025-04-14T08:01:16.161874,26,male,1.84,0.819,83.108,164.489,46.803,1.03,1.598,1.32,30
2025-04-14T08:01:33.086588,26,male,1.84,0.819,88.308,161.798,42.883,0.968,1.648,1.28,31
2025-04-14T08:01:49.629866,26,male,1.84,0.819,80.583,163.462,48.131,1.064,1.65,1.32,32
2025-04-14T08:02:07.935411,26,male,1.84,0.819,80.424,163.169,48.247,1.1,1.506,1.28,33
2025-04-14T08:02:23.418934,26,male,1.84,0.819,79.489,164.517,47.679,1.172,1.525,1.16,34
2025-04-14T08:02:39.399022,26,male,1.84,0.819,87.19,161.178,42.609,1.12,1.676,1.12,35
2025-04-14T08:02:56.335313,26,male,1.84,0.819,80.62,161.012,46.786,1.225,1.848,1.12,36
2025-04-14T08:03:12.770306,26,male,1.84,0.819,90.88,157.394,38.354,1.095,1.966,1.04,37
2025-04-14T08:03:30.443204,26,male,1.84,0.819,84.487,163.561,45.974,1.07,1.557,1.24,38
2025-04-14T08:03:45.513114,26,male,1.84,0.819,80.739,164.982,48.979,1.214,1.413,1.16,39
2025-04-14T08:04:01.765382,26,male,1.84,0.819,84.283,167.881,48.871,1.096,1.472,1.24,40
2025-04-14T08:04:17.816622,26,male,1.84,0.819,81.256,166.398,49.784,1.129,1.455,1.24,41
2025-04-14T08:04:34.182175,26,male,1.84,0.819,84.842,165.621,46.727,1.051,1.416,1.28,42
2025-04-14T08:04:51.191762,26,male,1.84,0.819,85.236,168.105,47.994,1.031,1.301,1.32,43
2025-04-14T08:05:07.593740,26,male,1.84,0.819,84.512,166.419,47.562,1.097,1.574,1.24,44
2025-04-14T08:05:23.828791,26,male,1.84,0.819,84.069,159.166,43.811,1.129,1.648,1.16,45
2025-04-14T08:05:40.427428,26,male,1.84,0.819,84.941,167.675,47.75,1.168,1.449,1.16,46
2025-04-14T08:05:55.716554,26,male,1.84,0.819,86.891,166.342,46.165,1.154,1.356,1.12,47
2025-04-14T08:06:10.823994,26,male,1.84,0.819,88.445,164.153,43.958,1.209,1.46,1.04,48
2025-04-14T08:06:25.734230,26,male,1.84,0.819,84.752,163.332,45.255,1.13,1.556,1.16,49
2025-04-14T08:06:41.135009,26,male,1.84,0.819,86.222,169.733,48.209,1.091,1.504,1.24,50
2025-04-14T08:07:06.544014,26,male,1.84,0.819,143.594,169.377,14.651,0.25,0.444,1.2,51
2025-04-14T08:07:28.445942,26,male,1.84,0.819,80.692,167.417,49.361,1.271,1.81,1.12,52
2025-04-14T08:07:42.762446,26,male,1.84,0.819,92.593,168.272,44.154,1.218,1.418,1.0,53
2025-04-14T08:07:56.176479,26,male,1.84,0.819,88.998,169.618,46.351,1.254,1.67,1.0,54
2025-04-14T08:08:09.851643,26,male,1.84,0.819,83.984,158.438,43.241,1.206,1.479,1.08,55
2025-04-14T08:08:24.089208,26,male,1.84,0.819,85.236,166.108,46.727,1.237,1.694,1.08,56
2025-04-14T08:08:38.917841,26,male,1.84,0.819,83.841,162.276,45.468,1.185,1.46,1.08,57
2025-04-14T08:08:53.115577,26,male,1.84,0.819,87.38,165.392,45.062,1.116,1.421,1.16,58
2025-04-14T08:09:07.805834,26,male,1.84,0.819,90.697,166.823,43.99,1.107,1.252,1.12,59
2025-04-14T08:09:23.507979,26,male,1.84,0.819,90.269,169.021,45.48,1.122,1.549,1.12,60
2025-04-14T08:09:41.444633,26,male,1.84,0.819,85.98,169.979,48.57,1.037,1.185,1.32,61
2025-04-14T08:09:58.351566,26,male,1.84,0.819,82.884,167.025,48.021,1.036,1.382,1.32,62
2025-04-14T08:10:14.798362,26,male,1.84,0.819,86.479,169.157,47.826,1.113,1.569,1.2,63
2025-04-14T08:10:31.825590,26,male,1.84,0.819,83.763,169.069,48.907,1.119,1.356,1.2,64
2025-04-14T08:10:47.954414,26,male,1.84,0.819,86.972,166.441,45.964,1.113,1.362,1.16,65
2025-04-14T08:11:02.856539,26,male,1.84,0.819,89.313,164.259,43.104,1.167,1.647,1.04,66
2025-04-14T08:11:18.463526,26,male,1.84,0.819,86.644,163.296,44.033,1.156,1.553,1.08,67
2025-04-14T08:11:33.014157,26,male,1.84,0.819,86.448,169.494,47.883,1.142,1.284,1.16,68
2025-04-14T08:11:48.175251,26,male,1.84,0.819,85.516,168.012,47.894,1.2,1.31,1.08,69
2025-04-14T08:12:02.408397,26,male,1.84,0.819,87.923,161.422,41.792,1.119,1.699,1.08,70
2025-04-14T08:12:17.946381,26,male,1.84,0.819,88.723,162.926,43.262,1.187,1.379,1.0,71
2025-04-14T08:12:33.725391,26,male,1.84,0.819,85.391,168.245,48.091,1.165,1.254,1.16,72
2025-04-14T08:12:47.748376,26,male,1.84,0.819,88.887,167.343,45.477,1.217,1.502,1.04,73
2025-04-14T08:13:02.187273,26,male,1.84,0.819,89.799,163.0,42.015,1.152,1.66,1.0,74
2025-04-14T08:13:16.764823,26,male,1.84,0.819,94.352,169.897,43.815,1.045,1.366,1.12,75
2025-04-14T08:13:31.666588,26,male,1.84,0.819,84.339,168.32,48.615,1.152,1.424,1.16,76
2025-04-14T08:13:45.820840,26,male,1.84,0.819,86.05,161.984,44.352,1.136,1.479,1.08,77
2025-04-14T08:14:01.019256,26,male,1.84,0.819,82.524,167.952,49.548,1.198,1.374,1.16,78
2025-04-14T08:14:16.843958,26,male,1.84,0.819,84.924,159.126,43.403,1.119,1.27,1.12,79
2025-04-14T08:14:31.695199,26,male,1.84,0.819,88.817,164.118,43.429,1.096,1.532,1.12,80
2025-04-14T08:14:47.187259,26,male,1.84,0.819,81.389,163.214,47.413,1.226,1.512,1.12,81
2025-04-14T08:15:01.870114,26,male,1.84,0.819,88.364,165.24,44.305,1.08,1.393,1.16,82
2025-04-14T08:15:17.821497,26,male,1.84,0.819,87.538,163.528,44.217,1.132,1.289,1.12,83
2025-04-14T08:15:32.708630,26,male,1.84,0.819,85.389,162.085,44.102,1.104,1.494,1.12,84
2025-04-14T08:15:48.228923,26,male,1.84,0.819,88.584,163.853,43.367,1.176,1.476,1.04,85
2025-04-14T08:16:02.854366,26,male,1.84,0.819,83.401,168.647,49.458,1.24,1.565,1.12,86
2025-04-14T08:16:17.001039,26,male,1.84,0.819,82.462,159.901,44.775,1.182,1.548,1.12,87
2025-04-14T08:16:31.082788,26,male,1.84,0.819,87.185,167.841,46.917,1.181,1.52,1.12,88
2025-04-14T08:16:45.237194,26,male,1.84,0.819,85.537,160.393,42.809,1.226,1.524,1.04,89
2025-04-14T08:16:59.550195,26,male,1.84,0.819,90.926,161.917,41.188,1.139,1.616,1.04,90
2025-04-14T08:17:14.488732,26,male,1.84,0.819,85.928,169.244,47.772,1.194,1.463,1.12,91
2025-04-14T08:17:29.259130,26,male,1.84,0.819,84.635,160.626,43.744,1.112,1.56,1.16,92
2025-04-14T08:17:44.202216,26,male,1.84,0.819,83.774,164.436,47.195,1.116,1.218,1.2,93
2025-04-14T08:17:59.200262,26,male,1.84,0.819,83.34,155.88,41.217,1.077,1.328,1.16,94
2025-04-14T08:18:14.064512,26,male,1.84,0.819,84.419,157.078,41.726,1.07,1.544,1.16,95
2025-04-14T08:18:29.274327,26,male,1.84,0.819,83.978,165.245,47.128,1.144,1.334,1.16,96
2025-04-14T08:18:43.581586,26,male,1.84,0.819,86.716,167.427,46.471,1.208,1.634,1.08,97
2025-04-14T08:18:58.894980,26,male,1.84,0.819,78.173,166.864,50.674,1.139,1.832,1.24,98
2025-04-14T08:19:13.036899,26,male,1.84,0.819,80.814,160.704,46.408,1.113,1.306,1.2,99
2025-04-14T08:19:26.875904,26,male,1.84,0.819,83.626,162.261,45.633,1.111,1.326,1.16,100
2025-04-14T08:19:41.140460,26,male,1.84,0.819,79.378,161.121,47.058,1.124,1.993,1.24,101
