start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-10T10:13:17.272197,26,male,1.84,0.819,81.596,160.14,45.104,1.133,1.431,1.16,42
2025-04-10T10:13:45.961656,26,male,1.84,0.819,81.911,161.513,46.306,1.108,1.288,1.2,43
2025-04-10T10:14:13.952920,26,male,1.84,0.819,86.868,159.317,41.642,1.083,1.363,1.12,44
2025-04-10T10:14:43.488545,26,male,1.84,0.819,86.242,164.322,45.101,1.173,1.343,1.08,45
2025-04-10T10:15:09.156817,26,male,1.84,0.819,81.029,161.189,46.168,1.246,1.442,1.08,46
2025-04-10T10:15:35.585966,26,male,1.84,0.819,82.528,169.754,50.824,1.281,1.381,1.08,47
2025-04-10T10:15:59.662394,26,male,1.84,0.819,89.353,168.825,45.985,1.261,1.344,1.0,48
2025-04-10T10:16:25.476434,26,male,1.84,0.819,86.313,168.734,47.375,1.191,1.389,1.12,49
2025-04-10T10:16:50.677152,26,male,1.84,0.819,85.379,163.614,45.13,1.153,1.419,1.12,50
2025-04-10T10:17:35.370485,26,male,1.84,0.819,148.884,167.92,10.88,0.281,0.396,0.64,51
2025-04-10T10:18:13.372294,26,male,1.84,0.819,81.576,167.421,49.369,1.318,1.412,1.04,52
2025-04-10T10:18:36.598835,26,male,1.84,0.819,93.895,165.099,41.077,1.248,1.666,0.92,53
2025-04-10T10:18:59.311203,26,male,1.84,0.819,91.09,160.499,40.051,1.23,1.415,0.92,54
2025-04-10T10:19:24.606506,26,male,1.84,0.819,83.408,164.239,46.778,1.292,1.446,1.04,55
2025-04-10T10:19:49.962000,26,male,1.84,0.819,85.46,169.107,48.214,1.298,1.436,1.04,56
2025-04-10T10:20:15.356333,26,male,1.84,0.819,82.816,166.828,48.549,1.288,1.31,1.04,57
2025-04-10T10:20:41.863055,26,male,1.84,0.819,89.989,160.222,40.327,1.098,1.394,1.08,58
2025-04-10T10:21:06.843688,26,male,1.84,0.819,93.074,162.899,40.109,1.107,1.326,1.04,59
2025-04-10T10:21:32.286566,26,male,1.84,0.819,91.658,161.568,40.263,1.098,1.369,1.04,60
2025-04-10T10:22:00.786397,26,male,1.84,0.819,78.113,166.762,51.266,1.21,1.416,1.2,61
2025-04-10T10:22:28.670109,26,male,1.84,0.819,79.841,162.092,46.732,1.098,1.441,1.24,62
2025-04-10T10:22:54.628774,26,male,1.84,0.819,83.579,161.911,45.151,1.214,1.515,1.08,63
2025-04-10T10:23:19.703526,26,male,1.84,0.819,82.64,163.463,46.359,1.162,1.367,1.12,64
2025-04-10T10:23:45.175257,26,male,1.84,0.819,86.191,161.382,43.297,1.162,1.422,1.08,65
2025-04-10T10:24:08.744462,26,male,1.84,0.819,90.372,166.592,43.985,1.203,1.344,1.04,66
2025-04-10T10:24:34.860030,26,male,1.84,0.819,88.516,166.542,45.025,1.181,1.382,1.04,67
2025-04-10T10:24:58.803129,26,male,1.84,0.819,84.004,164.143,46.02,1.2,1.262,1.08,68
2025-04-10T10:25:23.751716,26,male,1.84,0.819,84.281,165.885,46.597,1.277,1.419,1.04,69
2025-04-10T10:25:48.725857,26,male,1.84,0.819,85.25,164.612,46.176,1.28,1.453,1.04,70
2025-04-10T10:26:12.049434,26,male,1.84,0.819,84.821,167.34,47.777,1.355,1.391,1.0,71
2025-04-10T10:26:35.780816,26,male,1.84,0.819,84.233,163.747,45.984,1.222,1.25,1.08,72
2025-04-10T10:26:57.366728,26,male,1.84,0.819,84.736,160.71,44.353,1.338,1.42,0.96,73
2025-04-10T10:27:21.508842,26,male,1.84,0.819,84.383,166.143,47.629,1.355,1.466,1.0,74
2025-04-10T10:27:47.664607,26,male,1.84,0.819,86.836,163.399,43.904,1.214,1.274,1.04,75
2025-04-10T10:28:13.521643,26,male,1.84,0.819,83.506,162.991,46.154,1.215,1.337,1.08,76
2025-04-10T10:28:38.863347,26,male,1.84,0.819,86.985,166.127,45.663,1.181,1.29,1.08,77
2025-04-10T10:29:06.050396,26,male,1.84,0.819,79.579,160.876,46.55,1.226,1.371,1.08,78
2025-04-10T10:29:33.372084,26,male,1.84,0.819,79.347,164.896,49.606,1.29,1.39,1.08,79
2025-04-10T10:29:59.855532,26,male,1.84,0.819,88.504,166.435,45.069,1.161,1.253,1.08,80
2025-04-10T10:30:25.883962,26,male,1.84,0.819,83.09,168.085,49.106,1.27,1.281,1.08,81
2025-04-10T10:30:52.535044,26,male,1.84,0.819,82.187,169.325,50.44,1.251,1.31,1.12,82
2025-04-10T10:31:19.955635,26,male,1.84,0.819,82.637,169.358,50.243,1.302,1.402,1.08,83
2025-04-10T10:31:45.760787,26,male,1.84,0.819,85.028,166.422,46.847,1.191,1.323,1.12,84
2025-04-10T10:32:13.514563,26,male,1.84,0.819,77.854,163.958,49.599,1.382,1.482,1.04,85
2025-04-10T10:32:39.611844,26,male,1.84,0.819,81.546,161.3,45.954,1.288,1.334,1.04,86
2025-04-10T10:33:05.522825,26,male,1.84,0.819,80.71,163.831,47.894,1.279,1.438,1.08,87
2025-04-10T10:33:30.014229,26,male,1.84,0.819,85.825,159.402,42.31,1.202,1.431,1.04,88
2025-04-10T10:33:55.956675,26,male,1.84,0.819,85.429,165.212,46.192,1.3,1.34,1.0,89
2025-04-10T10:34:19.979616,26,male,1.84,0.819,84.949,166.114,46.822,1.302,1.362,1.0,90
2025-04-10T10:34:44.488408,26,male,1.84,0.819,84.332,161.526,43.377,1.235,1.292,1.0,91
2025-04-10T10:35:09.690606,26,male,1.84,0.819,83.531,165.194,47.298,1.216,1.336,1.12,92
2025-04-10T10:35:35.001220,26,male,1.84,0.819,83.756,162.876,45.164,1.134,1.397,1.12,93
2025-04-10T10:35:59.369745,26,male,1.84,0.819,84.799,162.561,44.752,1.154,1.316,1.12,94
2025-04-10T10:36:23.916007,26,male,1.84,0.819,80.587,161.324,46.068,1.182,1.309,1.12,95
2025-04-10T10:36:48.922256,26,male,1.84,0.819,84.486,158.926,42.367,1.166,1.303,1.08,96
2025-04-10T10:37:12.404406,26,male,1.84,0.819,84.907,169.795,49.089,1.263,1.364,1.04,97
2025-04-10T10:37:39.613647,26,male,1.84,0.819,72.029,169.114,56.25,1.285,1.56,1.24,98
2025-04-10T10:38:04.188621,26,male,1.84,0.819,80.571,166.488,49.614,1.192,1.29,1.2,99
2025-04-10T10:38:27.948996,26,male,1.84,0.819,84.301,167.686,48.014,1.16,1.302,1.16,100
2025-04-10T10:38:52.326139,26,male,1.84,0.819,80.692,163.094,47.156,1.173,1.44,1.16,101
